2theta_deg,I
1.7017591681682817e-09,27488.617
1.7020677386666018e-09,27462.084
1.7023763091649216e-09,27435.516
1.7026848796632417e-09,27412.258
1.7029934501615614e-09,27385.455
1.7033020206598813e-09,27361.2
1.7036105911582014e-09,27334.275
1.703919161656521e-09,27308.75
1.7042277321548409e-09,27280.857
1.7045363026531606e-09,27256.543
1.7048448731514804e-09,27234.045
1.7051534436498005e-09,27206.814
1.7054620141481206e-09,27182.785
1.70577058464644e-09,27156.53
1.7060791551447597e-09,27137.516
1.7063877256430798e-09,27117.502
1.7066962961413997e-09,27088.223
1.7070048666397198e-09,27063.316
1.7073134371380394e-09,27037.975
1.7076220076363593e-09,27013.465
1.707930578134679e-09,26989.947
1.708239148632999e-09,26967.521
1.708547719131319e-09,26942.418
1.7088562896296386e-09,26918.908
1.7091648601279587e-09,26900.494
1.7094734306262786e-09,26884.531
1.7097820011245987e-09,26865.05
1.7100905716229183e-09,26841.783
1.7103991421212378e-09,26822.223
1.7107077126195579e-09,26801.855
1.711016283117878e-09,26783.09
1.7113248536161978e-09,26765.771
1.7116334241145175e-09,26750.648
1.7119419946128372e-09,26729.09
1.712250565111157e-09,26710.848
1.7125591356094771e-09,26697.02
1.712867706107797e-09,26689.322
1.7131762766061167e-09,26682.469
1.7134848471044367e-09,26674.568
1.7137934176027566e-09,26662.729
1.7141019881010763e-09,26650.973
1.7144105585993964e-09,26641.94
1.714719129097716e-09,26632.027
1.715027699596036e-09,26624.236
1.715336270094356e-09,26609.928
1.7156448405926757e-09,26595.572
1.7159534110909955e-09,26581.848
1.7162619815893156e-09,26575.78
1.716570552087635e-09,26566.803
1.7168791225859552e-09,26562.324
1.7171876930842748e-09,26559.658
1.7174962635825951e-09,26559.777
1.7178048340809148e-09,26560.281
1.7181134045792349e-09,26563.023
1.7184219750775543e-09,26562.088
1.7187305455758744e-09,26563.398
1.719039116074194e-09,26560.332
1.7193476865725144e-09,26557.48
1.719656257070834e-09,26554.197
1.7199648275691537e-09,26550.383
1.7202733980674736e-09,26544.291
1.7205819685657937e-09,26540.873
1.7208905390641133e-09,26536.441
1.7211991095624332e-09,26535.104
1.7215076800607529e-09,26533.346
1.7218162505590732e-09,26530.361
1.7221248210573928e-09,26529.283
1.722433391555713e-09,26529.312
1.7227419620540326e-09,26524.344
1.7230505325523525e-09,26525.166
1.7233591030506721e-09,26523.895
1.7236676735489924e-09,26524.516
1.723976244047312e-09,26526.633
1.7242848145456318e-09,26526.17
1.7245933850439514e-09,26521.07
1.7249019555422717e-09,26517.867
1.7252105260405914e-09,26516.238
1.7255190965389113e-09,26517.736
1.725827667037231e-09,26519.627
1.726136237535551e-09,26517.98
1.7264448080338707e-09,26516.613
1.726753378532191e-09,26522.047
1.7270619490305106e-09,26530.84
1.7273705195288305e-09,26537.281
1.7276790900271502e-09,26542.57
1.7279876605254703e-09,26543.186
1.7282962310237897e-09,26550.303
1.7286048015221098e-09,26556.2
1.7289133720204295e-09,26561.586
1.7292219425187498e-09,26565.277
1.7295305130170694e-09,26574.285
1.7298390835153895e-09,26584.408
1.730147654013709e-09,26590.271
1.730456224512029e-09,26594.791
1.7307647950103487e-09,26603.64
1.7310733655086686e-09,26609.137
1.7313819360069887e-09,26617.412
1.7316905065053088e-09,26627.467
1.7319990770036282e-09,26633.965
1.7323076475019483e-09,26640.81
1.7326162180002682e-09,26650.076
1.7329247884985879e-09,26662.688
1.7332333589969084e-09,26675.854
1.7335419294952278e-09,26682.588
1.733850499993548e-09,26687.557
1.7341590704918676e-09,26695.115
1.7344676409901875e-09,26704.424
1.7347762114885071e-09,26715.104
1.7350847819868272e-09,26724.756
1.7353933524851469e-09,26733.027
1.7357019229834672e-09,26743.488
1.7360104934817868e-09,26763.2
1.7363190639801067e-09,26777.803
1.7366276344784264e-09,26784.285
1.7369362049767465e-09,26789.305
1.737244775475066e-09,26799.664
1.7375533459733864e-09,26818.676
1.737861916471706e-09,26834.74
1.7381704869700255e-09,26848.152
1.7384790574683452e-09,26861.99
1.7387876279666657e-09,26878.885
1.7390961984649852e-09,26892.297
1.7394047689633053e-09,26911.14
1.739713339461625e-09,26927.307
1.7400219099599452e-09,26948.006
1.7403304804582649e-09,26966.193
1.7406390509565848e-09,26981.39
1.7409476214549044e-09,26996.908
1.7412561919532245e-09,27018.838
1.7415647624515442e-09,27040.66
1.741873332949864e-09,27061.977
1.7421819034481841e-09,27087.871
1.7424904739465038e-09,27111.518
1.7427990444448233e-09,27133.63
1.7431076149431438e-09,27166.547
1.7434161854414634e-09,27197.426
1.7437247559397833e-09,27222.36
1.744033326438103e-09,27247.113
1.7443418969364228e-09,27274.785
1.7446504674347425e-09,27296.355
1.7449590379330626e-09,27311.037
1.7452676084313825e-09,27321.723
1.7455761789297026e-09,27339.27
1.7458847494280222e-09,27356.127
1.746193319926342e-09,27377.955
1.7465018904246618e-09,27400.705
1.7468104609229818e-09,27425.842
1.7471190314213015e-09,27454.617
1.7474276019196218e-09,27476.729
1.7477361724179415e-09,27504.346
1.7480447429162614e-09,27531.713
1.7483533134145814e-09,27557.473
1.748661883912901e-09,27577.594
1.748970454411221e-09,27600.871
1.7492790249095406e-09,27627.756
1.749587595407861e-09,27651.3
1.7498961659061806e-09,27674.418
1.7502047364045007e-09,27702.24
1.7505133069028204e-09,27727.836
1.7508218774011402e-09,27755.389
1.75113044789946e-09,27782.785
1.7514390183977802e-09,27805.246
1.7517475888960999e-09,27831.22
1.75205615939442e-09,27860.568
1.7523647298927394e-09,27890.07
1.7526733003910595e-09,27910.615
1.7529818708893792e-09,27926.94
1.753290441387699e-09,27955.99
1.7535990118860187e-09,27985.693
1.7539075823843392e-09,28009.938
1.7542161528826587e-09,28033.277
1.7545247233809787e-09,28055.51
1.7548332938792984e-09,28080.201
1.7551418643776183e-09,28104.342
1.755450434875938e-09,28125.148
1.755759005374258e-09,28148.135
1.756067575872578e-09,28169.639
1.756376146370898e-09,28192.955
1.7566847168692172e-09,28214.393
1.7569932873675375e-09,28237.846
1.7573018578658572e-09,28260.914
1.7576104283641773e-09,28285.973
1.7579189988624967e-09,28306.215
1.7582275693608172e-09,28326.523
1.758536139859137e-09,28347.656
1.7588447103574564e-09,28369.584
1.7591532808557765e-09,28390.543
1.7594618513540965e-09,28408.53
1.759770421852416e-09,28428.15
1.760078992350736e-09,28449.016
1.760387562849056e-09,28472.807
1.7606961333473756e-09,28495.945
1.7610047038456953e-09,28506.604
1.7613132743440156e-09,28531.39
1.7616218448423353e-09,28548.473
1.7619304153406553e-09,28562.752
1.762238985838975e-09,28579.393
1.7625475563372949e-09,28585.904
1.7628561268356145e-09,28598.434
1.7631646973339346e-09,28608.902
1.7634732678322545e-09,28621.416
1.7637818383305746e-09,28631.922
1.764090408828894e-09,28638.25
1.7643989793272141e-09,28642.137
1.7647075498255342e-09,28648.893
1.7650161203238537e-09,28650.617
1.7653246908221742e-09,28649.725
1.7656332613204938e-09,28644.912
1.7659418318188137e-09,28636.145
1.7662504023171334e-09,28629.242
1.7665589728154535e-09,28622.729
1.766867543313773e-09,28617.15
1.767176113812093e-09,28602.662
1.7674846843104127e-09,28594.455
1.767793254808733e-09,28584.383
1.7681018253070526e-09,28579.365
1.7684103958053725e-09,28570.947
1.7687189663036922e-09,28562.24
1.7690275368020123e-09,28547.855
1.769336107300332e-09,28534.084
1.7696446777986518e-09,28527.34
1.7699532482969719e-09,28512.684
1.7702618187952918e-09,28500.887
1.7705703892936114e-09,28488.424
1.7708789597919315e-09,28476.938
1.7711875302902512e-09,28468.852
1.771496100788571e-09,28466.467
1.7718046712868907e-09,28463.229
1.772113241785211e-09,28459.057
1.7724218122835307e-09,28453.188
1.7727303827818508e-09,28453.158
1.7730389532801702e-09,28454.305
1.7733475237784903e-09,28454.064
1.77365609427681e-09,28461.957
1.7739646647751299e-09,28465.705
1.77427323527345e-09,28471.426
1.77458180577177e-09,28478.818
1.7748903762700893e-09,28491.285
1.7751989467684096e-09,28521.104
1.7755075172667292e-09,28555.236
1.7758160877650491e-09,28575.797
1.7761246582633688e-09,28603.035
1.776433228761689e-09,28635.574
1.7767417992600087e-09,28660.436
1.7770503697583284e-09,28681.635
1.7773589402566485e-09,28707.072
1.7776675107549684e-09,28736.154
1.777976081253288e-09,28767.322
1.7782846517516081e-09,28795.408
1.7785932222499276e-09,28826.295
1.7789017927482477e-09,28853.748
1.7792103632465673e-09,28885.705
1.7795189337448876e-09,28911.5
1.7798275042432073e-09,28936.443
1.7801360747415272e-09,28967.482
1.7804446452398468e-09,28998.736
1.780753215738167e-09,29033.54
1.7810617862364868e-09,29062.76
1.7813703567348065e-09,29102.547
1.7816789272331265e-09,29133.408
1.7819874977314464e-09,29173.0
1.7822960682297665e-09,29210.518
1.7826046387280862e-09,29244.922
1.7829132092264058e-09,29276.748
1.7832217797247257e-09,29307.168
1.7835303502230458e-09,29336.719
1.7838389207213657e-09,29371.084
1.7841474912196853e-09,29402.215
1.7844560617180054e-09,29429.688
1.7847646322163253e-09,29455.99
1.785073202714645e-09,29489.398
1.785381773212965e-09,29515.744
1.7856903437112845e-09,29541.031
1.7859989142096046e-09,29566.432
1.7863074847079247e-09,29584.375
1.7866160552062445e-09,29601.172
1.7869246257045642e-09,29623.564
1.7872331962028839e-09,29638.41
1.7875417667012038e-09,29651.826
1.7878503371995238e-09,29659.842
1.7881589076978437e-09,29662.314
1.7884674781961634e-09,29663.908
1.7887760486944835e-09,29657.914
1.7890846191928031e-09,29652.855
1.789393189691123e-09,29641.137
1.789701760189443e-09,29621.451
1.7900103306877628e-09,29601.342
1.7903189011860826e-09,29583.168
1.7906274716844027e-09,29561.682
1.7909360421827224e-09,29535.586
1.7912446126810423e-09,29510.168
1.791553183179362e-09,29477.887
1.7918617536776818e-09,29448.082
1.7921703241760019e-09,29415.246
1.7924788946743216e-09,29391.754
1.7927874651726414e-09,29357.572
1.793096035670961e-09,29322.389
1.7934046061692812e-09,29280.047
1.793713176667601e-09,29238.713
1.7940217471659207e-09,29197.605
1.7943303176642408e-09,29153.246
1.7946388881625607e-09,29109.537
1.7949474586608808e-09,29066.045
1.7952560291592004e-09,29023.053
1.7955645996575201e-09,28980.814
1.79587317015584e-09,28941.182
1.79618174065416e-09,28905.33
1.79649031115248e-09,28867.965
1.7967988816507996e-09,28834.248
1.7971074521491193e-09,28791.521
1.7974160226474396e-09,28754.393
1.7977245931457592e-09,28725.44
1.7980331636440793e-09,28689.838
1.7983417341423988e-09,28658.81
1.7986503046407193e-09,28627.635
1.798958875139039e-09,28601.656
1.7992674456373588e-09,28580.781
1.7995760161356785e-09,28558.164
1.7998845866339984e-09,28540.08
1.800193157132318e-09,28522.816
1.8005017276306385e-09,28507.703
1.800810298128958e-09,28502.646
1.8011188686272777e-09,28494.729
1.8014274391255973e-09,28481.662
1.8017360096239176e-09,28468.945
1.8020445801222373e-09,28461.355
1.8023531506205574e-09,28457.205
1.802661721118877e-09,28451.344
1.8029702916171973e-09,28442.947
1.8032788621155166e-09,28437.201
1.8035874326138369e-09,28437.201
1.8038960031121565e-09,28437.99
1.8042045736104766e-09,28437.904
1.804513144108796e-09,28440.596
1.8048217146071162e-09,28444.232
1.8051302851054362e-09,28444.863
1.8054388556037557e-09,28451.219
1.8057474261020754e-09,28452.14
1.8060559966003959e-09,28450.436
1.8063645670987153e-09,28450.242
1.8066731375970354e-09,28454.006
1.806981708095355e-09,28461.273
1.807290278593675e-09,28470.879
1.8075988490919946e-09,28473.92
1.8079074195903147e-09,28481.787
1.8082159900886346e-09,28490.705
1.8085245605869547e-09,28501.49
1.8088331310852743e-09,28513.475
1.8091417015835942e-09,28518.295
1.8094502720819139e-09,28519.104
1.809758842580234e-09,28522.041
1.8100674130785534e-09,28528.018
1.810375983576874e-09,28526.564
1.8106845540751936e-09,28526.39
1.8109931245735135e-09,28526.73
1.8113016950718331e-09,28522.162
1.811610265570153e-09,28515.918
1.8119188360684727e-09,28514.426
1.8122274065667928e-09,28514.244
1.8125359770651126e-09,28515.062
1.8128445475634327e-09,28506.934
1.8131531180617528e-09,28499.336
1.8134616885600723e-09,28490.777
1.8137702590583923e-09,28484.328
1.814078829556712e-09,28477.17
1.8143874000550323e-09,28464.32
1.814695970553352e-09,28446.943
1.815004541051672e-09,28427.486
1.8153131115499913e-09,28414.31
1.8156216820483116e-09,28404.633
1.8159302525466313e-09,28393.098
1.8162388230449511e-09,28378.225
1.8165473935432708e-09,28363.39
1.816855964041591e-09,28355.754
1.8171645345399108e-09,28346.65
1.8174731050382308e-09,28333.674
1.8177816755365505e-09,28324.932
1.8180902460348704e-09,28314.5
1.81839881653319e-09,28305.902
1.8187073870315101e-09,28301.328
1.81901595752983e-09,28297.299
1.8193245280281497e-09,28294.602
1.8196330985264694e-09,28288.172
1.8199416690247896e-09,28281.234
1.8202502395231093e-09,28277.777
1.8205588100214292e-09,28271.969
1.8208673805197489e-09,28267.842
1.8211759510180694e-09,28265.668
1.8214845215163886e-09,28260.572
1.8217930920147085e-09,28256.23
1.8221016625130286e-09,28262.078
1.8224102330113484e-09,28261.72
1.8227188035096681e-09,28263.426
1.8230273740079882e-09,28267.535
1.8233359445063079e-09,28273.85
1.8236445150046277e-09,28282.025
1.8239530855029474e-09,28285.564
1.8242616560012677e-09,28284.033
1.8245702264995874e-09,28292.213
1.8248787969979074e-09,28302.121
1.825187367496227e-09,28307.686
1.825495937994547e-09,28309.799
1.8258045084928667e-09,28314.625
1.8261130789911865e-09,28322.441
1.8264216494895066e-09,28328.643
1.8267302199878267e-09,28333.277
1.8270387904861462e-09,28329.447
1.8273473609844662e-09,28329.88
1.827655931482786e-09,28331.09
1.8279645019811058e-09,28334.785
1.8282730724794255e-09,28331.814
1.8285816429777457e-09,28328.525
1.8288902134760654e-09,28326.95
1.8291987839743855e-09,28327.492
1.8295073544727054e-09,28318.387
1.829815924971025e-09,28307.518
1.8301244954693451e-09,28294.975
1.8304330659676648e-09,28278.639
1.830741636465985e-09,28261.682
1.8310502069643047e-09,28242.318
1.8313587774626246e-09,28219.934
1.8316673479609443e-09,28193.504
1.8319759184592644e-09,28169.156
1.8322844889575838e-09,28138.773
1.832593059455904e-09,28112.805
1.832901629954224e-09,28081.725
1.8332102004525439e-09,28047.594
1.8335187709508631e-09,28018.89
1.8338273414491836e-09,27986.404
1.834135911947503e-09,27952.459
1.8344444824458232e-09,27917.48
1.8347530529441428e-09,27881.898
1.8350616234424631e-09,27847.592
1.8353701939407828e-09,27815.543
1.8356787644391025e-09,27778.24
1.8359873349374223e-09,27744.14
1.8362959054357424e-09,27708.52
1.836604475934062e-09,27672.904
1.836913046432382e-09,27638.236
1.8372216169307016e-09,27599.918
1.8375301874290217e-09,27558.326
1.8378387579273412e-09,27519.139
1.8381473284256617e-09,27476.324
1.8384558989239813e-09,27440.01
1.8387644694223012e-09,27410.723
1.8390730399206209e-09,27370.766
1.8393816104189412e-09,27333.28
1.8396901809172604e-09,27297.078
1.8399987514155805e-09,27259.32
1.8403073219139004e-09,27228.264
1.8406158924122205e-09,27189.727
1.8409244629105401e-09,27150.027
1.84123303340886e-09,27116.686
1.8415416039071797e-09,27079.184
1.8418501744054998e-09,27043.076
1.8421587449038194e-09,27011.225
1.8424673154021397e-09,26973.85
1.8427758859004594e-09,26940.604
1.8430844563987793e-09,26910.113
1.843393026897099e-09,26879.533
1.843701597395419e-09,26852.865
1.8440101678937385e-09,26825.135
1.8443187383920586e-09,26793.465
1.8446273088903782e-09,26765.396
1.8449358793886985e-09,26737.99
1.8452444498870182e-09,26710.363
1.8455530203853383e-09,26686.121
1.8458615908836582e-09,26663.914
1.8461701613819778e-09,26635.195
1.846478731880298e-09,26602.643
1.8467873023786178e-09,26578.322
1.8470958728769379e-09,26557.156
1.8474044433752573e-09,26539.404
1.8477130138735774e-09,26517.346
1.848021584371897e-09,26493.602
1.848330154870217e-09,26475.293
1.8486387253685366e-09,26458.059
1.8489472958668571e-09,26442.26
1.8492558663651766e-09,26430.8
1.8495644368634962e-09,26414.004
1.8498730073618163e-09,26401.996
1.8501815778601362e-09,26386.92
1.8504901483584559e-09,26375.197
1.850798718856776e-09,26359.09
1.8511072893550956e-09,26342.588
1.851415859853416e-09,26329.229
1.8517244303517352e-09,26317.674
1.8520330008500555e-09,26306.092
1.8523415713483751e-09,26292.611
1.8526501418466952e-09,26280.832
1.8529587123450147e-09,26269.455
1.8532672828433352e-09,26265.96
1.8535758533416548e-09,26254.164
1.8538844238399743e-09,26248.5
1.8541929943382944e-09,26240.94
1.8545015648366145e-09,26235.764
1.854810135334934e-09,26236.637
1.855118705833254e-09,26242.742
1.8554272763315737e-09,26239.25
1.8557358468298935e-09,26235.574
1.8560444173282132e-09,26234.639
1.8563529878265335e-09,26230.264
1.8566615583248532e-09,26225.555
1.8569701288231733e-09,26215.666
1.857278699321493e-09,26208.525
1.8575872698198132e-09,26202.438
1.8578958403181325e-09,26196.996
1.8582044108164525e-09,26188.58
1.858512981314772e-09,26185.584
1.8588215518130925e-09,26180.041
1.8591301223114122e-09,26173.645
1.859438692809732e-09,26166.623
1.8597472633080517e-09,26162.576
1.8600558338063716e-09,26157.02
1.8603644043046913e-09,26152.844
1.8606729748030118e-09,26142.043
1.8609815453013312e-09,26138.057
1.8612901157996513e-09,26137.447
1.861598686297971e-09,26133.61
1.8619072567962908e-09,26133.184
1.862215827294611e-09,26132.424
1.8625243977929306e-09,26126.805
1.8628329682912505e-09,26124.266
1.8631415387895706e-09,26122.623
1.8634501092878902e-09,26119.7
1.8637586797862103e-09,26119.094
1.86406725028453e-09,26116.74
1.8643758207828496e-09,26115.85
1.8646843912811697e-09,26113.365
1.86499296177949e-09,26116.326
1.8653015322778095e-09,26114.254
1.8656101027761296e-09,26113.47
1.865918673274449e-09,26110.695
1.866227243772769e-09,26107.477
1.866535814271089e-09,26107.162
1.8668443847694086e-09,26105.74
1.8671529552677287e-09,26106.697
1.867461525766049e-09,26106.645
1.867770096264368e-09,26107.578
1.868078666762688e-09,26111.97
1.868387237261008e-09,26117.564
1.868695807759328e-09,26119.64
1.869004378257648e-09,26121.492
1.8693129487559677e-09,26124.73
1.8696215192542873e-09,26124.629
1.869930089752607e-09,26120.756
1.870238660250927e-09,26115.729
1.870547230749247e-09,26116.072
1.870855801247567e-09,26120.215
1.871164371745887e-09,26120.268
1.8714729422442066e-09,26118.412
1.8717815127425267e-09,26121.012
1.8720900832408463e-09,26124.105
1.872398653739166e-09,26130.947
1.872707224237486e-09,26132.268
1.873015794735806e-09,26128.266
1.873324365234126e-09,26130.703
1.8736329357324455e-09,26132.172
1.8739415062307656e-09,26135.793
1.8742500767290852e-09,26138.406
1.8745586472274053e-09,26141.057
1.874867217725725e-09,26144.625
1.8751757882240447e-09,26149.248
1.8754843587223647e-09,26151.62
1.875792929220685e-09,26155.95
1.8761014997190045e-09,26159.678
1.8764100702173246e-09,26163.77
1.8767186407156442e-09,26168.984
1.877027211213964e-09,26175.646
1.877335781712284e-09,26177.982
1.877644352210604e-09,26181.398
1.8779529227089238e-09,26186.184
1.8782614932072434e-09,26185.354
1.8785700637055635e-09,26185.066
1.878878634203883e-09,26192.252
1.8791872047022033e-09,26197.984
1.879495775200523e-09,26201.37
1.8798043456988434e-09,26210.879
1.880112916197163e-09,26213.25
1.8804214866954828e-09,26217.518
1.8807300571938024e-09,26225.168
1.8810386276921225e-09,26233.957
1.881347198190442e-09,26233.645
1.8816557686887623e-09,26234.736
1.881964339187082e-09,26240.879
1.8822729096854016e-09,26248.018
1.8825814801837213e-09,26254.178
1.8828900506820418e-09,26261.516
1.8831986211803614e-09,26263.941
1.8835071916786815e-09,26270.363
1.883815762177001e-09,26282.676
1.884124332675321e-09,26289.309
1.8844329031736405e-09,26293.387
1.8847414736719606e-09,26296.621
1.8850500441702807e-09,26299.922
1.8853586146686008e-09,26302.793
1.88566718516692e-09,26309.492
1.88597575566524e-09,26319.877
1.8862843261635598e-09,26319.504
1.88659289666188e-09,26320.998
1.8869014671601995e-09,26327.928
1.88721003765852e-09,26332.94
1.8875186081568393e-09,26331.832
1.8878271786551594e-09,26332.21
1.888135749153479e-09,26332.494
1.888444319651799e-09,26334.201
1.8887528901501188e-09,26335.607
1.889061460648439e-09,26338.902
1.889370031146758e-09,26337.836
1.8896786016450786e-09,26341.51
1.8899871721433983e-09,26345.422
1.8902957426417184e-09,26346.96
1.890604313140038e-09,26343.39
1.890912883638358e-09,26350.902
1.8912214541366774e-09,26358.516
1.891530024634998e-09,26368.232
1.8918385951333175e-09,26377.5
1.8921471656316376e-09,26386.684
1.8924557361299573e-09,26398.95
1.8927643066282774e-09,26411.36
1.8930728771265966e-09,26416.441
1.8933814476249167e-09,26423.484
1.8936900181232364e-09,26432.73
1.893998588621557e-09,26438.264
1.894307159119877e-09,26448.525
1.894615729618196e-09,26459.135
1.8949243001165163e-09,26470.8
1.895232870614836e-09,26484.678
1.895541441113156e-09,26498.43
1.895850011611476e-09,26506.729
1.8961585821097958e-09,26523.002
1.8964671526081155e-09,26539.023
1.8967757231064355e-09,26546.988
1.897084293604755e-09,26558.383
1.8973928641030753e-09,26571.193
1.897701434601395e-09,26590.328
1.898010005099715e-09,26602.576
1.8983185755980347e-09,26614.607
1.8986271460963544e-09,26629.146
1.8989357165946745e-09,26646.332
1.8992442870929945e-09,26662.824
1.8995528575913142e-09,26682.973
1.8998614280896343e-09,26697.414
1.9001699985879535e-09,26715.682
1.9004785690862736e-09,26735.645
1.9007871395845933e-09,26750.844
1.9010957100829138e-09,26772.059
1.9014042805812335e-09,26788.076
1.901712851079553e-09,26802.99
1.902021421577873e-09,26826.436
1.902329992076193e-09,26845.729
1.9026385625745125e-09,26863.258
1.9029471330728326e-09,26884.125
1.9032557035711523e-09,26906.328
1.9035642740694724e-09,26930.832
1.903872844567792e-09,26955.78
1.904181415066112e-09,26978.477
1.904489985564432e-09,27001.637
1.904798556062752e-09,27031.031
1.9051071265610716e-09,27057.87
1.9054156970593916e-09,27085.184
1.9057242675577113e-09,27114.463
1.9060328380560314e-09,27140.705
1.906341408554351e-09,27167.03
1.906649979052671e-09,27191.309
1.906958549550991e-09,27217.85
1.9072671200493105e-09,27241.652
1.90757569054763e-09,27265.982
1.9078842610459506e-09,27293.809
1.9081928315442703e-09,27333.5
1.9085014020425904e-09,27365.648
1.90880997254091e-09,27386.447
1.9091185430392297e-09,27415.287
1.9094271135375494e-09,27443.812
1.90973568403587e-09,27470.36
1.9100442545341896e-09,27500.23
1.9103528250325096e-09,27522.16
1.9106613955308293e-09,27549.393
1.910969966029149e-09,27579.885
1.911278536527469e-09,27613.22
1.9115871070257887e-09,27646.828
1.9118956775241092e-09,27674.814
1.912204248022429e-09,27702.191
1.9125128185207486e-09,27723.613
1.9128213890190682e-09,27747.82
1.9131299595173883e-09,27766.021
1.913438530015708e-09,27784.75
1.913747100514028e-09,27798.705
1.9140556710123477e-09,27815.791
1.914364241510668e-09,27833.84
1.914672812008987e-09,27846.473
1.9149813825073076e-09,27857.895
1.9152899530056272e-09,27867.31
1.9155985235039473e-09,27875.314
1.915907094002267e-09,27887.312
1.916215664500587e-09,27897.299
1.9165242349989067e-09,27899.533
1.9168328054972264e-09,27907.11
1.917141375995546e-09,27910.986
1.9174499464938666e-09,27914.879
1.9177585169921862e-09,27918.256
1.918067087490506e-09,27921.295
1.9183756579888256e-09,27921.006
1.9186842284871457e-09,27920.223
1.9189927989854653e-09,27917.95
1.919301369483786e-09,27911.543
1.9196099399821055e-09,27903.664
1.919918510480425e-09,27893.152
1.920227080978745e-09,27882.611
1.920535651477065e-09,27873.523
1.9208442219753846e-09,27865.477
1.9211527924737047e-09,27858.355
1.9214613629720243e-09,27851.934
1.9217699334703444e-09,27841.828
1.922078503968664e-09,27832.674
1.922387074466984e-09,27823.27
1.922695644965304e-09,27814.459
1.923004215463624e-09,27804.467
1.9233127859619436e-09,27787.893
1.9236213564602637e-09,27772.162
1.9239299269585833e-09,27764.797
1.9242384974569034e-09,27754.486
1.924547067955223e-09,27745.758
1.924855638453543e-09,27736.178
1.9251642089518624e-09,27733.074
1.9254727794501825e-09,27725.223
1.925781349948502e-09,27718.225
1.9260899204468227e-09,27710.686
1.9263984909451423e-09,27705.195
1.9267070614434624e-09,27702.598
1.927015631941782e-09,27701.959
1.9273242024401018e-09,27709.857
1.927632772938422e-09,27716.314
1.9279413434367415e-09,27722.645
1.928249913935062e-09,27727.53
1.9285584844333817e-09,27731.848
1.9288670549317013e-09,27738.525
1.929175625430021e-09,27747.248
1.929484195928341e-09,27757.373
1.9297927664266608e-09,27765.451
1.9301013369249813e-09,27779.086
1.9304099074233005e-09,27789.574
1.93071847792162e-09,27803.625
1.9310270484199403e-09,27815.215
1.9313356189182603e-09,27826.105
1.93164418941658e-09,27832.955
1.9319527599149e-09,27839.275
1.9322613304132198e-09,27849.682
1.93256990091154e-09,27857.338
1.932878471409859e-09,27863.586
1.9331870419081796e-09,27871.889
1.9334956124064993e-09,27879.994
1.9338041829048193e-09,27886.691
1.9341127534031386e-09,27897.18
1.934421323901459e-09,27905.668
1.9347298943997788e-09,27907.861
1.9350384648980984e-09,27912.496
1.935347035396418e-09,27924.717
1.9356556058947386e-09,27933.541
1.935964176393058e-09,27941.684
1.936272746891378e-09,27944.725
1.9365813173896976e-09,27955.06
1.9368898878880177e-09,27961.205
1.9371984583863374e-09,27965.639
1.9375070288846574e-09,27963.75
1.937815599382977e-09,27961.361
1.938124169881297e-09,27961.703
1.938432740379617e-09,27959.945
1.938741310877937e-09,27952.846
1.9390498813762566e-09,27945.557
1.9393584518745767e-09,27937.854
1.939667022372896e-09,27923.441
1.9399755928712164e-09,27911.45
1.940284163369536e-09,27896.32
1.940592733867856e-09,27871.65
1.940901304366176e-09,27854.715
1.9412098748644955e-09,27832.334
1.941518445362815e-09,27805.668
1.9418270158611353e-09,27776.932
1.9421355863594554e-09,27742.139
1.9424441568577754e-09,27712.09
1.9427527273560955e-09,27679.01
1.9430612978544148e-09,27648.86
1.9433698683527345e-09,27617.885
1.9436784388510545e-09,27580.895
1.9439870093493746e-09,27552.025
1.9442955798476947e-09,27522.777
1.9446041503460144e-09,27494.844
1.944912720844334e-09,27465.213
1.9452212913426537e-09,27434.201
1.9455298618409738e-09,27404.668
1.945838432339294e-09,27378.867
1.9461470028376135e-09,27350.898
1.9464555733359336e-09,27312.182
1.9467641438342533e-09,27285.688
1.947072714332573e-09,27257.113
1.947381284830893e-09,27229.768
1.9476898553292127e-09,27198.34
1.947998425827533e-09,27168.373
1.948306996325853e-09,27139.492
1.9486155668241725e-09,27108.96
1.9489241373224922e-09,27077.516
1.949232707820812e-09,27040.822
1.949541278319132e-09,27007.586
1.949849848817452e-09,26966.53
1.9501584193157717e-09,26937.137
1.9504669898140914e-09,26906.645
1.9507755603124115e-09,26878.256
1.951084130810731e-09,26848.457
1.9513927013090512e-09,26822.582
1.9517012718073713e-09,26792.305
1.952009842305691e-09,26767.59
1.9523184128040106e-09,26738.857
1.9526269833023307e-09,26709.945
1.952935553800651e-09,26684.963
1.9532441242989705e-09,26662.506
1.95355269479729e-09,26640.457
1.95386126529561e-09,26617.695
1.95416983579393e-09,26598.791
1.95447840629225e-09,26582.068
1.9547869767905696e-09,26568.324
1.9550955472888893e-09,26547.97
1.9554041177872094e-09,26531.996
1.955712688285529e-09,26510.98
1.956021258783849e-09,26489.99
1.956329829282169e-09,26474.348
1.956638399780489e-09,26459.06
1.956946970278809e-09,26438.209
1.9572555407771286e-09,26422.098
1.9575641112754483e-09,26403.043
1.957872681773768e-09,26394.875
1.958181252272088e-09,26380.674
1.958489822770408e-09,26366.105
1.9587983932687282e-09,26354.734
1.959106963767048e-09,26347.102
1.959415534265367e-09,26340.02
1.9597241047636876e-09,26331.398
